YEAR	indstr	pop	pct	chgfrmFirst	stateName	stateAbbr	maxInd
2001	Health care and social services	20364	0.063028682	0.027339415	District of Columbia	DC	
2001	Information, financial activities, and real estate	40807	0.126301878	0.062678902	District of Columbia	DC	
2001	Manufacturing	5006	0.015494087	-0.056061913	District of Columbia	DC	
2001	Professional, management, and administrative services	63294	0.195901464	0.174848439	District of Columbia	DC	
2001	Trade	25368	0.078516579	-0.092301849	District of Columbia	DC	
2001	Transportation and utilities	13945	0.043161215	-0.025626944	District of Columbia	DC	
2002	Agriculture and mining	431	0.001315436	-0.003164792	District of Columbia	DC	
2002	Arts, food, and other services	59975	0.183047051	-0.005872869	District of Columbia	DC	
2002	Construction	11537	0.035211569	-0.043854028	District of Columbia	DC	
2002	Educational services and public administration	84070	0.256586337	-0.039420065	District of Columbia	DC	1
2002	Health care and social services	24122	0.073621692	0.037932425	District of Columbia	DC	
2002	Information, financial activities, and real estate	37074	0.113151919	0.049528943	District of Columbia	DC	
2002	Manufacturing	4522	0.013801397	-0.057754603	District of Columbia	DC	
2002	Professional, management, and administrative services	67863	0.207121667	0.186068642	District of Columbia	DC	
2002	Trade	25696	0.078425628	-0.0923928	District of Columbia	DC	
2002	Transportation and utilities	12358	0.037717306	-0.031070853	District of Columbia	DC	
2003	Agriculture and mining	372	0.001158161	-0.003322068	District of Columbia	DC	
2003	Arts, food, and other services	59167	0.184206676	-0.004713244	District of Columbia	DC	
2003	Construction	15991	0.049785336	-0.029280261	District of Columbia	DC	
2003	Educational services and public administration	71201	0.221672546	-0.074333856	District of Columbia	DC	1
2003	Health care and social services	31075	0.096746877	0.06105761	District of Columbia	DC	
2003	Information, financial activities, and real estate	34064	0.106052634	0.042429658	District of Columbia	DC	
2003	Manufacturing	7709	0.024000697	-0.047555302	District of Columbia	DC	
2003	Professional, management, and administrative services	65546	0.204066638	0.183013613	District of Columbia	DC	
2003	Trade	24530	0.076370101	-0.094448327	District of Columbia	DC	
2003	Transportation and utilities	11544	0.035940336	-0.032847823	District of Columbia	DC	
2004	Agriculture and mining	599	0.001926188	-0.002554041	District of Columbia	DC	
2004	Arts, food, and other services	55279	0.177759127	-0.011160793	District of Columbia	DC	
2004	Construction	11254	0.036189172	-0.042876425	District of Columbia	DC	
2004	Educational services and public administration	78382	0.252050795	-0.043955606	District of Columbia	DC	1
2004	Health care and social services	29183	0.093842953	0.058153686	District of Columbia	DC	
2004	Information, financial activities, and real estate	33999	0.109329629	0.045706653	District of Columbia	DC	
2004	Manufacturing	4428	0.014238995	-0.057317005	District of Columbia	DC	
2004	Professional, management, and administrative services	64674	0.207970364	0.18691734	District of Columbia	DC	
2004	Trade	20687	0.066522605	-0.104295823	District of Columbia	DC	
2004	Transportation and utilities	12492	0.040170173	-0.028617986	District of Columbia	DC	
2005	Agriculture and mining	215	0.000721673	-0.003758555	District of Columbia	DC	
2005	Arts, food, and other services	50897	0.170841739	-0.018078181	District of Columbia	DC	
2005	Construction	13404	0.044992095	-0.034073502	District of Columbia	DC	
2005	Educational services and public administration	73927	0.24814463	-0.047861771	District of Columbia	DC	1
2005	Health care and social services	28625	0.096083164	0.060393897	District of Columbia	DC	
2005	Information, financial activities, and real estate	35450	0.118992075	0.055369099	District of Columbia	DC	
2005	Manufacturing	5694	0.019112578	-0.052443422	District of Columbia	DC	
2005	Professional, management, and administrative services	63261	0.212342952	0.191289927	District of Columbia	DC	
2005	Trade	16027	0.053796502	-0.117021926	District of Columbia	DC	
2005	Transportation and utilities	10419	0.034972593	-0.033815566	District of Columbia	DC	
2006	Agriculture and mining	1904	0.005486858	0.00100663	District of Columbia	DC	
2006	Arts, food, and other services	58488	0.168547971	-0.020371948	District of Columbia	DC	
2006	Construction	11554	0.033295775	-0.045769822	District of Columbia	DC	
2006	Educational services and public administration	84873	0.244583025	-0.051423376	District of Columbia	DC	1
2006	Health care and social services	32617	0.093994139	0.058304871	District of Columbia	DC	
2006	Information, financial activities, and real estate	38739	0.111636231	0.048013255	District of Columbia	DC	
2006	Manufacturing	4533	0.013062987	-0.058493013	District of Columbia	DC	
2006	Professional, management, and administrative services	79214	0.228275184	0.20722216	District of Columbia	DC	
2006	Trade	24595	0.070876716	-0.099941712	District of Columbia	DC	
2006	Transportation and utilities	10494	0.030241116	-0.038547043	District of Columbia	DC	
2007	Agriculture and mining	141	0.000406835	-0.004073393	District of Columbia	DC	
2007	Arts, food, and other services	63107	0.182085995	-0.006833924	District of Columbia	DC	
2007	Construction	11237	0.032422716	-0.046642881	District of Columbia	DC	
2007	Educational services and public administration	81112	0.234036783	-0.061969619	District of Columbia	DC	1
2007	Health care and social services	37385	0.107868936	0.072179669	District of Columbia	DC	
2007	Information, financial activities, and real estate	35774	0.103220631	0.039597656	District of Columbia	DC	
2007	Manufacturing	5015	0.014470047	-0.057085953	District of Columbia	DC	
2007	Professional, management, and administrative services	72330	0.208697609	0.187644584	District of Columbia	DC	
2007	Trade	27201	0.078484497	-0.092333931	District of Columbia	DC	
2007	Transportation and utilities	13276	0.038305951	-0.030482208	District of Columbia	DC	
2008	Agriculture and mining	731	0.002074394	-0.002405834	District of Columbia	DC	
2008	Arts, food, and other services	67027	0.190205794	0.001285874	District of Columbia	DC	
2008	Construction	12528	0.035551318	-0.043514279	District of Columbia	DC	
2008	Educational services and public administration	84341	0.239338578	-0.056667824	District of Columbia	DC	1
2008	Health care and social services	36296	0.102998933	0.067309666	District of Columbia	DC	
2008	Information, financial activities, and real estate	34244	0.097175872	0.033552896	District of Columbia	DC	
2008	Manufacturing	6476	0.018377262	-0.053178738	District of Columbia	DC	
2008	Professional, management, and administrative services	72667	0.206210697	0.185157672	District of Columbia	DC	
2008	Trade	25971	0.073699176	-0.097119252	District of Columbia	DC	
2008	Transportation and utilities	12111	0.034367977	-0.034420182	District of Columbia	DC	
2009	Agriculture and mining	257	0.000731023	-0.003749205	District of Columbia	DC	
2009	Arts, food, and other services	64747	0.184169506	-0.004750413	District of Columbia	DC	
2009	Construction	13315	0.037873832	-0.041191765	District of Columbia	DC	
2009	Educational services and public administration	86310	0.245504349	-0.050502052	District of Columbia	DC	1
2009	Health care and social services	35378	0.100630899	0.064941632	District of Columbia	DC	
2009	Information, financial activities, and real estate	36559	0.103990192	0.040367217	District of Columbia	DC	
2009	Manufacturing	4252	0.012094595	-0.059461405	District of Columbia	DC	
2009	Professional, management, and administrative services	73473	0.208990164	0.187937139	District of Columbia	DC	
2009	Trade	27671	0.078708734	-0.092109694	District of Columbia	DC	
2009	Transportation and utilities	9600	0.027306706	-0.041481453	District of Columbia	DC	
2010	Agriculture and mining	68	0.000185847	-0.004294381	District of Columbia	DC	
2010	Arts, food, and other services	67961	0.185740601	-0.003179318	District of Columbia	DC	
2010	Construction	13770	0.037634056	-0.041431541	District of Columbia	DC	
2010	Educational services and public administration	96093	0.262626677	-0.033379724	District of Columbia	DC	1
2010	Health care and social services	35234	0.096296175	0.060606908	District of Columbia	DC	
2010	Information, financial activities, and real estate	30399	0.083081893	0.019458917	District of Columbia	DC	
2010	Manufacturing	5036	0.013763624	-0.057792375	District of Columbia	DC	
2010	Professional, management, and administrative services	74888	0.204672417	0.183619392	District of Columbia	DC	
2010	Trade	27821	0.076036098	-0.09478233	District of Columbia	DC	
2010	Transportation and utilities	14622	0.039962612	-0.028825547	District of Columbia	DC	
2011	Agriculture and mining	194	0.000511249	-0.003968979	District of Columbia	DC	
2011	Arts, food, and other services	70838	0.186679597	-0.002240322	District of Columbia	DC	
2011	Construction	16590	0.043719678	-0.035345919	District of Columbia	DC	
2011	Educational services and public administration	94114	0.248018911	-0.04798749	District of Columbia	DC	1
2011	Health care and social services	37430	0.098639393	0.062950126	District of Columbia	DC	
2011	Information, financial activities, and real estate	35384	0.093247563	0.029624587	District of Columbia	DC	
2011	Manufacturing	4838	0.012749596	-0.058806404	District of Columbia	DC	
2011	Professional, management, and administrative services	81241	0.214094655	0.19304163	District of Columbia	DC	
2011	Trade	25193	0.06639119	-0.104427238	District of Columbia	DC	
2011	Transportation and utilities	13641	0.035948169	-0.03283999	District of Columbia	DC	
2012	Agriculture and mining	169	0.000439107	-0.004041121	District of Columbia	DC	
2012	Arts, food, and other services	79465	0.206471242	0.017551323	District of Columbia	DC	
2012	Construction	12325	0.032023634	-0.047041963	District of Columbia	DC	
2012	Educational services and public administration	97263	0.252715188	-0.043291213	District of Columbia	DC	1
2012	Health care and social services	37662	0.097855911	0.062166644	District of Columbia	DC	
2012	Information, financial activities, and real estate	37114	0.096432061	0.032809085	District of Columbia	DC	
2012	Manufacturing	5689	0.014781538	-0.056774462	District of Columbia	DC	
2012	Professional, management, and administrative services	77775	0.202080172	0.181027147	District of Columbia	DC	
2012	Trade	22830	0.059318423	-0.111500005	District of Columbia	DC	
2012	Transportation and utilities	14580	0.037882725	-0.030905434	District of Columbia	DC	
2013	Agriculture and mining	746	0.001871184	-0.002609044	District of Columbia	DC	
2013	Arts, food, and other services	79279	0.198854715	0.009934795	District of Columbia	DC	
2013	Construction	12045	0.030212352	-0.048853245	District of Columbia	DC	
2013	Educational services and public administration	100742	0.252690141	-0.04331626	District of Columbia	DC	1
2013	Health care and social services	41881	0.105049689	0.069360422	District of Columbia	DC	
2013	Information, financial activities, and real estate	32796	0.082261876	0.0186389	District of Columbia	DC	
2013	Manufacturing	5449	0.013667672	-0.057888328	District of Columbia	DC	
2013	Professional, management, and administrative services	86444	0.216826612	0.195773587	District of Columbia	DC	
2013	Trade	29242	0.073347413	-0.097471015	District of Columbia	DC	
2013	Transportation and utilities	10054	0.025218347	-0.043569812	District of Columbia	DC	
2014	Agriculture and mining	405	0.000988031	-0.003492197	District of Columbia	DC	
2014	Arts, food, and other services	82504	0.201275414	0.012355495	District of Columbia	DC	
2014	Construction	13702	0.033427176	-0.045638421	District of Columbia	DC	
2014	Educational services and public administration	99529	0.242809327	-0.053197074	District of Columbia	DC	1
2014	Health care and social services	41481	0.101196372	0.065507105	District of Columbia	DC	
2014	Information, financial activities, and real estate	39813	0.097127146	0.03350417	District of Columbia	DC	
2014	Manufacturing	4571	0.011151337	-0.060404663	District of Columbia	DC	
2014	Professional, management, and administrative services	90262	0.220201705	0.19914868	District of Columbia	DC	
2014	Trade	26907	0.065641879	-0.105176549	District of Columbia	DC	
2014	Transportation and utilities	10732	0.026181612	-0.042606547	District of Columbia	DC	
2015	Agriculture and mining	94	0.000226339	-0.004253889	District of Columbia	DC	
2015	Arts, food, and other services	84324	0.20304065	0.01412073	District of Columbia	DC	
2015	Construction	11540	0.02778674	-0.051278857	District of Columbia	DC	
2015	Educational services and public administration	109268	0.263102387	-0.032904014	District of Columbia	DC	1
2015	Health care and social services	38412	0.092490838	0.056801571	District of Columbia	DC	
2015	Information, financial activities, and real estate	39605	0.095363419	0.031740443	District of Columbia	DC	
2015	Manufacturing	6183	0.014887818	-0.056668182	District of Columbia	DC	
2015	Professional, management, and administrative services	89713	0.216016624	0.194963599	District of Columbia	DC	
2015	Trade	25836	0.062209552	-0.108608876	District of Columbia	DC	
2015	Transportation and utilities	10331	0.024875634	-0.043912525	District of Columbia	DC	
1940	Agriculture and mining	128327	0.175032019	0	Florida	FL	
1940	Arts, food, and other services	144355	0.19689346	0	Florida	FL	
1940	Construction	74276	0.101308986	0	Florida	FL	
1940	Educational services and public administration	52261	0.071281557	0	Florida	FL	
1940	Health care and social services	13100	0.017867787	0	Florida	FL	
1940	Information, financial activities, and real estate	29143	0.039749687	0	Florida	FL	
